gene_id	gene_biotype	gene_name
ENSG00000171936	protein_coding	OR10H3
ENSG00000268673	lincRNA	AC004597.1
ENSG00000172519	protein_coding	OR10H5
ENSG00000186723	protein_coding	OR10H1
ENSG00000267308	lincRNA	LINC01764
ENSG00000214049	lincRNA	UCA1
ENSG00000186115	protein_coding	CYP4F2
ENSG00000171903	protein_coding	CYP4F11
ENSG00000176231	protein_coding	OR10H4
ENSG00000267517	lincRNA	LINC01855
ENSG00000167460	protein_coding	TPM4
ENSG00000267373	lincRNA	AC008894.1
ENSG00000167461	protein_coding	RAB8A
ENSG00000269243	antisense	AC008894.2
ENSG00000196684	protein_coding	HSH2D
ENSG00000141977	protein_coding	CIB3
ENSG00000105058	protein_coding	FAM32A
ENSG00000267033	antisense	AC020911.1
ENSG00000072958	protein_coding	AP1M1
ENSG00000267275	antisense	AC020911.2
ENSG00000127528	protein_coding	KLF2
ENSG00000277825	lincRNA	AC020917.3
ENSG00000127527	protein_coding	EPS15L1
ENSG00000267703	antisense	AC020917.2
ENSG00000269058	protein_coding	CALR3
ENSG00000141979	protein_coding	AC008764.1
ENSG00000105072	protein_coding	C19orf44
ENSG00000085872	protein_coding	CHERP
ENSG00000269399	lincRNA	AC008764.6
ENSG00000127526	protein_coding	SLC35E1
ENSG00000268309	antisense	AC008764.3
ENSG00000269085	antisense	AC008764.5
ENSG00000279529	antisense	AC008764.8
ENSG00000105085	protein_coding	MED26
ENSG00000268790	protein_coding	AC008764.4
ENSG00000268087	lincRNA	AC008764.2
ENSG00000269427	antisense	AC024075.3
ENSG00000214046	protein_coding	SMIM7
ENSG00000072954	protein_coding	TMEM38A
ENSG00000188039	protein_coding	NWD1
ENSG00000127511	protein_coding	SIN3B
ENSG00000127533	protein_coding	F2RL3
ENSG00000160111	protein_coding	CPAMD8
ENSG00000268985	antisense	AC020908.2
ENSG00000131351	protein_coding	HAUS8
ENSG00000268289	antisense	AC020908.1
ENSG00000099331	protein_coding	MYO9B
ENSG00000269066	antisense	AC020908.3
ENSG00000268056	antisense	AC020913.1
ENSG00000269836	antisense	AC020913.3
ENSG00000269480	antisense	AC020913.2
ENSG00000053501	protein_coding	USE1
ENSG00000099330	protein_coding	OCEL1
ENSG00000160113	protein_coding	NR2F6
ENSG00000269095	protein_coding	AC010646.1
ENSG00000130307	protein_coding	USHBP1
ENSG00000105393	protein_coding	BABAM1
ENSG00000269307	protein_coding	AC010463.1
ENSG00000160117	protein_coding	ANKLE1
ENSG00000127220	protein_coding	ABHD8
ENSG00000130312	protein_coding	MRPL34
ENSG00000130311	protein_coding	DDA1
ENSG00000074855	protein_coding	ANO8
ENSG00000130299	protein_coding	GTPBP3
ENSG00000130300	protein_coding	PLVAP
ENSG00000269350	antisense	AC010463.2
ENSG00000269720	protein_coding	CCDC194
ENSG00000130303	protein_coding	BST2
ENSG00000282851	lincRNA	BISPR
ENSG00000141971	protein_coding	MVB12A
ENSG00000269481	antisense	AC010319.4
ENSG00000269053	antisense	AC010319.3
ENSG00000188051	protein_coding	TMEM221
ENSG00000269035	protein_coding	AC010319.2
ENSG00000269736	lincRNA	AC010319.5
ENSG00000171773	protein_coding	NXNL1
ENSG00000130304	protein_coding	SLC27A1
ENSG00000269439	lincRNA	AC010618.3
ENSG00000130313	protein_coding	PGLS
ENSG00000269161	antisense	AC010618.2
ENSG00000167483	protein_coding	FAM129C
ENSG00000130309	protein_coding	COLGALT1
ENSG00000130477	protein_coding	UNC13A
ENSG00000269752	antisense	AC008761.2
ENSG00000130479	protein_coding	MAP1S
ENSG00000268112	antisense	AC008761.1
ENSG00000130475	protein_coding	FCHO1
ENSG00000179913	protein_coding	B3GNT3
ENSG00000248099	protein_coding	INSL3
ENSG00000105639	protein_coding	JAK3
ENSG00000105640	protein_coding	RPL18A
ENSG00000105641	protein_coding	SLC5A5
ENSG00000007080	protein_coding	CCDC124
ENSG00000105642	protein_coding	KCNN1
ENSG00000105643	protein_coding	ARRDC2
ENSG00000096996	protein_coding	IL12RB1
ENSG00000099308	protein_coding	MAST3
ENSG00000269145	antisense	AC007192.2
ENSG00000105647	protein_coding	PIK3R2
ENSG00000268173	protein_coding	AC007192.1
ENSG00000216490	protein_coding	IFI30
ENSG00000254858	protein_coding	MPV17L2
ENSG00000105649	protein_coding	RAB3A
ENSG00000268650	antisense	AC005759.1
ENSG00000285188	protein_coding	AC008397.2
ENSG00000105650	protein_coding	PDE4C
ENSG00000284797	protein_coding	AC008397.1
ENSG00000130518	protein_coding	IQCN
ENSG00000130522	protein_coding	JUND
ENSG00000130520	protein_coding	LSM4
ENSG00000130517	protein_coding	PGPEP1
ENSG00000130513	protein_coding	GDF15
ENSG00000175489	protein_coding	LRRC25
ENSG00000130511	protein_coding	SSBP4
ENSG00000105655	protein_coding	ISYNA1
ENSG00000268199	antisense	AC010335.1
ENSG00000105656	protein_coding	ELL
ENSG00000268938	antisense	AC005387.1
ENSG00000105701	protein_coding	FKBP8
ENSG00000269191	antisense	AC005387.2
ENSG00000105700	protein_coding	KXD1
ENSG00000268030	antisense	AC005253.1
ENSG00000268983	antisense	AC005253.2
ENSG00000221983	protein_coding	UBA52
ENSG00000006016	protein_coding	CRLF1
ENSG00000006015	protein_coding	REX1BD
ENSG00000105696	protein_coding	TMEM59L
ENSG00000167487	protein_coding	KLHL26
ENSG00000105662	protein_coding	CRTC1
ENSG00000105664	protein_coding	COMP
ENSG00000005007	protein_coding	UPF1
ENSG00000130283	protein_coding	GDF1
ENSG00000223802	protein_coding	CERS1
ENSG00000269694	antisense	AC005197.1
ENSG00000105669	protein_coding	COPE
ENSG00000268193	protein_coding	AC002985.1
ENSG00000105671	protein_coding	DDX49
ENSG00000051128	protein_coding	HOMER3
ENSG00000269019	antisense	HOMER3-AS1
ENSG00000064607	protein_coding	SUGP2
ENSG00000105676	protein_coding	ARMC6
ENSG00000181035	protein_coding	SLC25A42
ENSG00000064545	protein_coding	TMEM161A
ENSG00000064489	protein_coding	BORCS8-MEF2B
ENSG00000213999	protein_coding	MEF2B
ENSG00000254901	protein_coding	BORCS8
ENSG00000064490	protein_coding	RFXANK
ENSG00000184162	protein_coding	NR2C2AP
ENSG00000130287	protein_coding	NCAN
ENSG00000187664	protein_coding	HAPLN4
ENSG00000213996	protein_coding	TM6SF2
ENSG00000105705	protein_coding	SUGP1
ENSG00000129933	protein_coding	MAU2
ENSG00000167491	protein_coding	GATAD2A
ENSG00000267234	antisense	AC092067.1
ENSG00000178093	protein_coding	TSSK6
ENSG00000186010	protein_coding	NDUFA13
ENSG00000258674	protein_coding	AC011448.1
ENSG00000250067	protein_coding	YJEFN3
ENSG00000160161	protein_coding	CILP2
ENSG00000105717	protein_coding	PBX4
ENSG00000259242	antisense	AC002306.1
ENSG00000064547	protein_coding	LPAR2
ENSG00000089639	protein_coding	GMIP
ENSG00000105726	protein_coding	ATP13A1
ENSG00000181896	protein_coding	ZNF101
ENSG00000105708	protein_coding	ZNF14
ENSG00000266904	lincRNA	LINC00663
ENSG00000267581	lincRNA	AC011477.4
ENSG00000081665	protein_coding	ZNF506
ENSG00000256771	protein_coding	ZNF253
ENSG00000267565	antisense	AC011477.3
ENSG00000184635	protein_coding	ZNF93
ENSG00000197124	protein_coding	ZNF682
ENSG00000213988	protein_coding	ZNF90
ENSG00000267383	antisense	AC011447.3
ENSG00000256229	protein_coding	ZNF486
ENSG00000269043	lincRNA	AC008554.1
ENSG00000237440	protein_coding	ZNF737
ENSG00000269110	lincRNA	AC010636.2
ENSG00000268560	lincRNA	AC010636.1
ENSG00000188171	protein_coding	ZNF626
ENSG00000268416	lincRNA	AC010329.1
ENSG00000160229	protein_coding	ZNF66
ENSG00000105750	protein_coding	ZNF85
ENSG00000268326	lincRNA	AC008739.1
ENSG00000118620	protein_coding	ZNF430
ENSG00000160352	protein_coding	ZNF714
ENSG00000196705	protein_coding	ZNF431
ENSG00000182141	protein_coding	ZNF708
ENSG00000172687	protein_coding	ZNF738
ENSG00000196268	protein_coding	ZNF493
ENSG00000269237	protein_coding	AC010615.4
ENSG00000268658	lincRNA	LINC00664
ENSG00000197013	protein_coding	ZNF429
ENSG00000268081	antisense	AC123912.1
ENSG00000268555	lincRNA	AC123912.4
ENSG00000268240	lincRNA	AC123912.2
ENSG00000197020	protein_coding	ZNF100
ENSG00000268184	lincRNA	AC092364.1
ENSG00000198521	protein_coding	ZNF43
ENSG00000160321	protein_coding	ZNF208
ENSG00000269504	lincRNA	AC003973.2
ENSG00000269199	lincRNA	AC003973.1
ENSG00000197134	protein_coding	ZNF257
ENSG00000196109	protein_coding	ZNF676
ENSG00000267872	lincRNA	AC073539.1
ENSG00000268597	lincRNA	AC073539.3
ENSG00000196350	protein_coding	ZNF729
ENSG00000197360	protein_coding	ZNF98
ENSG00000269796	lincRNA	AC011516.1
ENSG00000270947	lincRNA	AC025811.1
ENSG00000269364	lincRNA	LINC01233
ENSG00000268038	lincRNA	LINC01785
ENSG00000229676	protein_coding	ZNF492
ENSG00000268981	antisense	AC024563.1
ENSG00000213973	protein_coding	ZNF99
ENSG00000268696	protein_coding	ZNF723
ENSG00000268296	lincRNA	AC022145.1
ENSG00000269067	protein_coding	ZNF728
ENSG00000261558	lincRNA	LINC01859
ENSG00000261615	lincRNA	LINC01858
ENSG00000269543	lincRNA	AC074135.2
ENSG00000267886	lincRNA	AC074135.1
ENSG00000183850	protein_coding	ZNF730
ENSG00000196081	protein_coding	ZNF724
ENSG00000283201	protein_coding	AC092329.3
ENSG00000269107	lincRNA	AC092329.1
ENSG00000167232	protein_coding	ZNF91
ENSG00000267934	antisense	AC010300.1
ENSG00000269416	lincRNA	LINC01224
ENSG00000197372	protein_coding	ZNF675
ENSG00000196172	protein_coding	ZNF681
ENSG00000267924	lincRNA	AC139769.2
ENSG00000213967	protein_coding	ZNF726
ENSG00000269289	antisense	AC011503.1
ENSG00000213096	protein_coding	ZNF254
ENSG00000268362	lincRNA	AC092279.1
ENSG00000276030	lincRNA	AC073534.2
ENSG00000267696	lincRNA	ERVK-28
ENSG00000261824	lincRNA	LINC00662
ENSG00000261770	lincRNA	AC006504.1
ENSG00000267575	lincRNA	AC006504.5
ENSG00000266977	lincRNA	AC006504.2
ENSG00000267509	lincRNA	AC010511.1
ENSG00000266928	lincRNA	AC020905.1
ENSG00000267320	lincRNA	AC005580.1
ENSG00000267238	lincRNA	AC093074.1
ENSG00000260725	lincRNA	AC005307.1
ENSG00000267243	lincRNA	AC005381.1
ENSG00000266893	lincRNA	AC005394.1
ENSG00000267423	lincRNA	AC005616.1
ENSG00000267537	lincRNA	AC079466.2
ENSG00000266976	lincRNA	AC079466.1
ENSG00000267617	lincRNA	AC007795.1
ENSG00000267528	lincRNA	AC008991.1
ENSG00000267683	lincRNA	AC008991.2
ENSG00000267027	lincRNA	AC011524.1
ENSG00000267240	lincRNA	AC011524.2
ENSG00000267339	lincRNA	LINC00906
ENSG00000267014	lincRNA	LINC01532
ENSG00000169021	protein_coding	UQCRFS1
ENSG00000267498	lincRNA	AC007786.1
ENSG00000276251	lincRNA	AC007786.2
ENSG00000276631	lincRNA	AC007786.3
ENSG00000267574	lincRNA	AC011474.3
ENSG00000266248	antisense	AC011474.2
ENSG00000187135	protein_coding	VSTM2B
ENSG00000105171	protein_coding	POP4
ENSG00000166289	protein_coding	PLEKHF1
ENSG00000131943	protein_coding	C19orf12
ENSG00000105173	protein_coding	CCNE1
ENSG00000105176	protein_coding	URI1
ENSG00000267006	lincRNA	AC008507.2
ENSG00000267223	antisense	AC005597.1
ENSG00000198597	protein_coding	ZNF536
ENSG00000267760	lincRNA	AC011478.1
ENSG00000267081	lincRNA	AC011507.1
ENSG00000261316	lincRNA	LINC01834
ENSG00000267378	lincRNA	AC020897.1
ENSG00000284430	lincRNA	AC020912.1
ENSG00000267777	lincRNA	LINC01791
ENSG00000121297	protein_coding	TSHZ3
ENSG00000267662	antisense	AC025809.1
ENSG00000267636	lincRNA	AC008992.1
ENSG00000267599	lincRNA	AC008794.2
ENSG00000267407	lincRNA	AC008794.1
ENSG00000261400	lincRNA	AC011525.1
ENSG00000267465	lincRNA	AC011525.2
ENSG00000267489	lincRNA	LINC01837
ENSG00000267012	lincRNA	AC011456.1
ENSG00000267779	lincRNA	LINC01533
ENSG00000267204	lincRNA	LINC01782
ENSG00000267133	lincRNA	AC011518.1
ENSG00000168813	protein_coding	ZNF507
ENSG00000267213	antisense	AC007773.1
ENSG00000178904	protein_coding	DPY19L3
ENSG00000105185	protein_coding	PDCD5
ENSG00000105186	protein_coding	ANKRD27
ENSG00000267557	antisense	AC008474.1
ENSG00000186326	protein_coding	RGS9BP
ENSG00000267475	lincRNA	AC008736.1
ENSG00000213965	protein_coding	NUDT19
ENSG00000267567	lincRNA	AC008736.2
ENSG00000173809	protein_coding	TDRD12
ENSG00000021488	protein_coding	SLC7A9
ENSG00000267555	antisense	AC008805.2
ENSG00000121289	protein_coding	CEP89
ENSG00000131944	protein_coding	FAAP24
ENSG00000131941	protein_coding	RHPN2
ENSG00000076650	protein_coding	GPATCH1
ENSG00000166359	protein_coding	WDR88
ENSG00000130881	protein_coding	LRP3
ENSG00000130876	protein_coding	SLC7A10
ENSG00000267714	antisense	AC008738.4
ENSG00000270212	lincRNA	AC008738.6
ENSG00000245848	protein_coding	CEBPA
ENSG00000267580	antisense	AC008738.3
ENSG00000267727	antisense	AC008738.5
ENSG00000267296	antisense	CEBPA-DT
ENSG00000267130	lincRNA	AC008738.2
ENSG00000153879	protein_coding	CEBPG
ENSG00000124299	protein_coding	PEPD
ENSG00000266985	lincRNA	AC010485.1
ENSG00000124302	protein_coding	CHST8
ENSG00000153885	protein_coding	KCTD15
ENSG00000277013	lincRNA	AC008556.1
ENSG00000257103	protein_coding	LSM14A
ENSG00000166398	protein_coding	KIAA0355
ENSG00000267219	antisense	AC010504.1
ENSG00000105220	protein_coding	GPI
ENSG00000266953	protein_coding	AC092073.1
ENSG00000126249	protein_coding	PDCD2L
ENSG00000267024	antisense	AC008747.1
ENSG00000126261	protein_coding	UBA2
ENSG00000142279	protein_coding	WTIP
ENSG00000268751	lincRNA	SCGB1B2P
ENSG00000205209	protein_coding	SCGB2B2
ENSG00000089335	protein_coding	ZNF302
ENSG00000274104	lincRNA	AC020910.4
ENSG00000197841	protein_coding	ZNF181
ENSG00000153896	protein_coding	ZNF599
ENSG00000267767	lincRNA	LINC01801
ENSG00000261754	lincRNA	AC008555.1
ENSG00000269086	lincRNA	AC008555.2
ENSG00000271109	lincRNA	AC008555.5
ENSG00000271649	lincRNA	LINC00904
ENSG00000270544	lincRNA	AC008555.3
ENSG00000271171	lincRNA	AC008555.6
ENSG00000269037	lincRNA	LINC01838
ENSG00000270876	lincRNA	ZNF30-AS1
ENSG00000168661	protein_coding	ZNF30
ENSG00000180884	protein_coding	ZNF792
ENSG00000089351	protein_coding	GRAMD1A
ENSG00000269303	antisense	AC020907.3
ENSG00000271032	antisense	AC020907.4
ENSG00000105711	protein_coding	SCN1B
ENSG00000105707	protein_coding	HPN
ENSG00000227392	antisense	HPN-AS1
ENSG00000179066	lincRNA	AC020907.1
ENSG00000089356	protein_coding	FXYD3
ENSG00000153902	protein_coding	LGI4
ENSG00000266964	protein_coding	FXYD1
ENSG00000221946	protein_coding	FXYD7
ENSG00000089327	protein_coding	FXYD5
ENSG00000177558	protein_coding	FAM187B
ENSG00000105699	protein_coding	LSR
ENSG00000271366	antisense	AC002128.2
ENSG00000105698	protein_coding	USF2
ENSG00000105697	protein_coding	HAMP
ENSG00000105695	protein_coding	MAG
ENSG00000012124	protein_coding	CD22
ENSG00000126266	protein_coding	FFAR1
ENSG00000185897	protein_coding	FFAR3
ENSG00000126251	protein_coding	GPR42
ENSG00000205786	lincRNA	LINC01531
ENSG00000233214	lincRNA	AC002511.2
ENSG00000232680	lincRNA	AC002511.1
ENSG00000126262	protein_coding	FFAR2
ENSG00000188508	protein_coding	KRTDAP
ENSG00000161249	protein_coding	DMKN
ENSG00000189001	protein_coding	SBSN
ENSG00000105679	protein_coding	GAPDHS
ENSG00000236144	antisense	TMEM147-AS1
ENSG00000105677	protein_coding	TMEM147
ENSG00000105675	protein_coding	ATP4A
ENSG00000283907	antisense	AD000090.1
ENSG00000283758	protein_coding	PMIS2
ENSG00000224910	lincRNA	LINC01766
ENSG00000267626	lincRNA	AC002115.1
ENSG00000249115	protein_coding	HAUS5
ENSG00000126254	protein_coding	RBM42
ENSG00000105672	protein_coding	ETV2
ENSG00000126267	protein_coding	COX6B1
ENSG00000105668	protein_coding	UPK1A
ENSG00000226510	antisense	UPK1A-AS1
ENSG00000011590	protein_coding	ZBTB32
ENSG00000272333	protein_coding	KMT2B
ENSG00000126246	protein_coding	IGFLR1
ENSG00000267120	protein_coding	AD000671.2
ENSG00000161265	protein_coding	U2AF1L4
ENSG00000205155	protein_coding	PSENEN
ENSG00000188223	protein_coding	AD000671.1
ENSG00000267439	antisense	AD000671.3
ENSG00000267796	protein_coding	LIN37
ENSG00000267328	antisense	AC002398.2
ENSG00000004776	protein_coding	HSPB6
ENSG00000167595	protein_coding	PROSER3
ENSG00000267049	antisense	AC002398.1
ENSG00000004777	protein_coding	ARHGAP33
ENSG00000250799	protein_coding	PRODH2
ENSG00000161270	protein_coding	NPHS1
ENSG00000126259	protein_coding	KIRREL2
ENSG00000105290	protein_coding	APLP1
ENSG00000167604	protein_coding	NFKBID
ENSG00000126264	protein_coding	HCST
ENSG00000011600	protein_coding	TYROBP
ENSG00000126243	protein_coding	LRFN3
ENSG00000267786	lincRNA	AF038458.3
ENSG00000267388	lincRNA	AF038458.2
ENSG00000205138	protein_coding	SDHAF1
ENSG00000181392	protein_coding	SYNE4
ENSG00000239382	protein_coding	ALKBH6
ENSG00000267698	antisense	AC002116.2
ENSG00000105270	protein_coding	CLIP3
ENSG00000161277	protein_coding	THAP8
ENSG00000075702	protein_coding	WDR62
ENSG00000105261	protein_coding	OVOL3
ENSG00000105258	protein_coding	POLR2I
ENSG00000105254	protein_coding	TBCB
ENSG00000126247	protein_coding	CAPNS1
ENSG00000270760	antisense	AD001527.1
ENSG00000161281	protein_coding	COX7A1
ENSG00000196357	protein_coding	ZNF565
ENSG00000167635	protein_coding	ZNF146
ENSG00000267053	lincRNA	AC012617.1
ENSG00000232677	lincRNA	LINC00665
ENSG00000142065	protein_coding	ZFP14
ENSG00000266973	antisense	AC092296.1
ENSG00000267363	lincRNA	AC092296.3
ENSG00000181007	protein_coding	ZFP82
ENSG00000186017	protein_coding	ZNF566
ENSG00000267309	antisense	AC092295.2
ENSG00000254004	protein_coding	ZNF260
ENSG00000228629	antisense	AC092295.1
ENSG00000186020	protein_coding	ZNF529
ENSG00000233527	antisense	ZNF529-AS1
ENSG00000161298	protein_coding	ZNF382
ENSG00000197808	protein_coding	ZNF461
ENSG00000276071	lincRNA	AC074138.1
ENSG00000225975	lincRNA	LINC01534
ENSG00000189042	protein_coding	ZNF567
ENSG00000267041	protein_coding	ZNF850
ENSG00000267260	lincRNA	AC020928.2
ENSG00000267353	lincRNA	AC020928.3
ENSG00000267254	antisense	AC020928.1
ENSG00000197863	protein_coding	ZNF790
ENSG00000251247	protein_coding	ZNF345
ENSG00000185869	protein_coding	ZNF829
ENSG00000198453	protein_coding	ZNF568
ENSG00000197050	protein_coding	ZNF420
ENSG00000267345	antisense	AC010632.1
ENSG00000267360	protein_coding	AC012309.1
ENSG00000196967	protein_coding	ZNF585A
ENSG00000267437	antisense	AC012309.2
ENSG00000245680	protein_coding	ZNF585B
ENSG00000188283	protein_coding	ZNF383
ENSG00000226686	lincRNA	LINC01535
ENSG00000267605	lincRNA	AC016590.1
ENSG00000181666	protein_coding	HKR1
ENSG00000276846	antisense	AC016590.3
ENSG00000189164	protein_coding	ZNF527
ENSG00000196437	protein_coding	ZNF569
ENSG00000171827	protein_coding	ZNF570
ENSG00000266916	antisense	ZNF793-AS1
ENSG00000267115	lincRNA	AC022148.2
ENSG00000188227	protein_coding	ZNF793
ENSG00000180458	antisense	AC022148.1
ENSG00000267470	antisense	ZNF571-AS1
ENSG00000171817	protein_coding	ZNF540
ENSG00000180479	protein_coding	ZNF571
ENSG00000120784	protein_coding	ZFP30
ENSG00000196381	protein_coding	ZNF781
ENSG00000267552	protein_coding	AC093227.2
ENSG00000198182	protein_coding	ZNF607
ENSG00000267152	lincRNA	AC093227.1
ENSG00000189144	protein_coding	ZNF573
ENSG00000171804	protein_coding	WDR87
ENSG00000105738	protein_coding	SIPA1L3
ENSG00000268764	antisense	AC011465.1
ENSG00000011332	protein_coding	DPF1
ENSG00000167642	protein_coding	SPINT2
ENSG00000167641	protein_coding	PPP1R14A
ENSG00000267748	protein_coding	AC011479.1
ENSG00000167644	protein_coding	C19orf33
ENSG00000167645	protein_coding	YIF1B
ENSG00000099337	protein_coding	KCNK6
ENSG00000099338	protein_coding	CATSPERG
ENSG00000266963	antisense	AC005625.1
ENSG00000099341	protein_coding	PSMD8
ENSG00000179168	protein_coding	GGN
ENSG00000267090	antisense	AC005789.1
ENSG00000188766	protein_coding	SPRED3
ENSG00000130244	protein_coding	FAM98C
ENSG00000171777	protein_coding	RASGRP4
ENSG00000196218	protein_coding	RYR1
ENSG00000269445	antisense	AC067969.2
ENSG00000268055	antisense	AC067969.1
ENSG00000104814	protein_coding	MAP4K1
ENSG00000267291	antisense	AC008649.1
ENSG00000178982	protein_coding	EIF3K
ENSG00000130402	protein_coding	ACTN4
ENSG00000267375	antisense	AC008649.2
ENSG00000182472	protein_coding	CAPN12
ENSG00000267892	antisense	AC022144.1
ENSG00000205076	protein_coding	LGALS7
ENSG00000178934	protein_coding	LGALS7B
ENSG00000171747	protein_coding	LGALS4
ENSG00000104823	protein_coding	ECH1
ENSG00000268083	protein_coding	AC008982.1
ENSG00000268756	antisense	AC104534.1
ENSG00000104824	protein_coding	HNRNPL
ENSG00000187994	protein_coding	RINL
ENSG00000269050	antisense	AC011455.1
ENSG00000068903	protein_coding	SIRT2
ENSG00000104825	protein_coding	NFKBIB
ENSG00000262484	protein_coding	CCER2
ENSG00000104835	protein_coding	SARS2
ENSG00000269547	protein_coding	AC011455.2
ENSG00000128626	protein_coding	MRPS12
ENSG00000269486	lincRNA	ERVK9-11
ENSG00000269190	protein_coding	FBXO17
ENSG00000161243	protein_coding	FBXO27
ENSG00000267992	antisense	AC010605.1
ENSG00000183760	protein_coding	ACP7
ENSG00000130669	protein_coding	PAK4
ENSG00000269172	antisense	AC011443.1
ENSG00000188505	protein_coding	NCCRP1
ENSG00000179751	protein_coding	SYCN
ENSG00000197110	protein_coding	IFNL3
ENSG00000183709	protein_coding	IFNL2
ENSG00000182393	protein_coding	IFNL1
ENSG00000128011	protein_coding	LRFN1
ENSG00000130755	protein_coding	GMFG
